"estimator","mean_estimate","bias","bias_pct","rmse","rmse_pct","variance"
"RD_optimal",0.560087209576167,0.0438358278950705,8.49117880369164,0.390880630169822,75.7151736615169,0.150881175352247
"RD_half_bw",0.560004660669877,0.0437532789887806,8.47518874357382,0.535275746008529,103.685097028793,0.284634238266544
"RD_double_bw",0.558484586875583,0.0422332051944871,8.18074424458894,0.277968157002328,53.8435666936457,0.0754902017064421
"CF_ate",0.584594657137592,0.0683432754564955,13.2383714371758,0.084734064769432,16.4133342352534,0.0025093093631642
"CF_att",0.664152790021983,0.147901408340887,28.6491065378398,0.155474966021638,30.1161355763072,0.00229786825703731
"CF_hybrid_ate",0.53891426383785,0.0226628821567543,4.3898927849754,0.0601004410934004,11.6417007733117,0.00309876666863723
"CF_hybrid_att",0.594068148403949,0.0778167667228528,15.0734253668153,0.0935635797013527,18.1236473201634,0.00269896415974847
