"estimator","mean_estimate","bias","bias_pct","rmse","rmse_pct","variance"
"RD_optimal",0.503826838678027,0.00382683867802702,0.765367735605404,0.381068240086504,76.2136480173007,0.145212880196377
"RD_half_bw",0.504547783605008,0.00454778360500785,0.90955672100157,0.52388407737976,104.776815475952,0.274461290325357
"RD_double_bw",0.502553941304698,0.00255394130469777,0.510788260939554,0.269560560736567,53.9121121473133,0.0726636396523896
"CF_ate",0.505024106340392,0.00502410634039185,1.00482126807837,0.0499518238716232,9.99036477432464,0.00247019008259036
"CF_att",0.504180938320726,0.0041809383207263,0.83618766414526,0.0468485109452832,9.36970218905664,0.00217752048459706
"CF_hybrid_ate",0.517528065755142,0.0175280657551419,3.50561315102838,0.0585610883508159,11.7122176701632,0.00312248022773827
"CF_hybrid_att",0.506086638444063,0.00608663844406276,1.21732768881255,0.0510751879076581,10.2150375815316,0.00257188484073792
